review,stars,sentiment
"me percate que estaba contado de arriba, tontamente no las devolví, pero al paso de lo dias me di cuenta que a mi perro ya no le gustaron tanto y después de que se le había quitado la alergia le volvió a salir. estoy segura que me dieron la mitad rellena de otras, compre otra bolsa de la misma marca y en efecto no olían igual y mi perro ve la diferencia. es muy molesto que hagan eso y arriesguen la salud de los animales, mi perro tiene otra vez alergia por gente tan deshonesta.",1,0
"compre el nupec sensitive de 15 kg por recomendación del veterinario mi perro al principio no lo quería comer, dos dias después, lo empezó a comer y le dio una gastroenteritis, y estuvo a punto de morir. lo llevamos al veterinario y le comentamos que habíamos comprado el alimento aquí, ya que nos dijo que era muy probable que eso le hizo daño, ya que anteriormente habíamos comprado el mismo alimento, pero en una tienda física. me comento que cuando lo pedimos así en línea, es muy seguro que la comida tenga hongos y humedad, y que no pasan los procesos de calidad. no recomendaría comprar el alimento aquí, por experiencia propia, mi perro la paso muy mal y nosotros también",1,0
"probé esta marca ya que vi que tenia buenos comentarios, a mi pug en particular no le sento nada bien, a diferencia de otra marca que comía antes( a la cual regresare) , este alimento no le deja el pelo mas suave, no le disminuyen las comezones, las heces las hace mucho mas aguadas y aun pasando el tiempo no endurecen, ademas le salieron granitos ya que al parecer tiene mucha grasa.",2,0
buen día llevo más de una semana que he mandado correos para solitar una aclaración el porque me cobraron se más en este producto de roya si para eso elegí la opción de planea para que sea un mejor precio... amazon si su respuesta que en resumen fue mil disculpas y que si gusto lo puedo regresar ( me di cuenta dos días después del cobro y mis perros ya necesitaban comer como es posible que amazon me diga que lo devuelva) y despues esperar aparezca el descuento y volver a solicitar... entonces de que sirve tener la opción de plnea si no la respetan.solicito la bonificación de la diferencia.pésimo servicio de amazon no dan una solución. solo dan mil disculpas...,1,0
la bolsa llegó rota de un costado con las croquetas regadas en el interior de la caja.,1,0
"este último pedido, la bolsa llegó rota del costado y la rajadura del empaque la unieron con etiquetas de papel, el producto no se ve mal, recomendaría tener mejor cuidado...!!!!",1,0
"no son la nueva fórmula con probióticos (extralife).la caducidad es hasta el 2020, y el producto en sí no es malo. pero esto es publicidad engañosa. ya que no es la fórmula extralife.no sólo es un cambio de presentación en la imagen del empaque, decidí comprar en amazon por los probioticos en la nueva formulación.",2,0
no se engañen con el título. el collar es sólo para perros pequeños :(,1,0
"al menos a mis perros no les funcionó. he tenido mejor que quitarles las pulgas a mano, aunque sí he visto alguna que otra pulga muerta, pero la mayoría seguían vivas. el talco se los he aplicado abundante donde notaba que tenían las pulgas por 3 días pero no ha habido gran avance. sobre todo lo compré por ser más barato pero al menos en mi caso tendré que comprar un antipulgas de los caros.quizá sirva más como control para cuando apenas notas que se están rascando y no es tan grave el problema aún. además creo puede ser buen complemento cuando les quitas las pulgas con un peine para tal finalidad. mi percepción es que como es natural no es tan tóxico como debería.",2,0
"no han funcionado en mis dos perros. los bañé muy bien antes de colocarles los collares, tenían pocas pulgas y no han dejado de rascarse. incluso se siguen rascando cerca del cuello y les he encontrado pulgas cerca del collar. es como si no les hiciera efecto alguno. cabe mencionar que lavé muy bien la casa de los perros y los lugares donde habitualmente están. no se si sea normal. no había comprado este tipo de producto antes pero parece que de desbarata y se hace polvo con facilidad el collar. desde que los saqué del empaque.",1,0
una semana y estaba matando a mi chihuahua. huele muy fuerte y hoy a las 12 de la noche la llevé al veterinario porque se estaba convulsionando ya que la intoxicación vino del collar.,1,0
"no funciona, no se si tengan mucho guardados pero es la primera vez que compro un collar aquí y es la primara vez que no funciona anteriormente e comprado collares anti pulgas en otros lados y súper eficientes, y de este se burlan",1,0
al mes ya tenían pulgas mis cuadrúpedos y eso que no salen. pésima compra,2,0
"en realidad pensaba que era un buen producto por las reseñas que leí, decidí probarlo compré cinco piezas para todos mis perros (schnauzer) al principio parecía funcionar pero después de dos semanas comprobé que mis perros seguían teniendo pulgas en un paseo que les daba se les subían las pulgas, sinceramente no lo volvería a comprar. no es eficaz, pensaba que era por que cada perro es diferente y que tal vez a alguno de ellos les funcionaría pero para todos fue el mismo resultado.",1,0
no volveré a comprar. mi perro parecía letárgico durante días. así que sólo por el infierno de ella me quité el collar. que por cierto tiene un olor muy fuerte. él estaba bien después de que salió. así que no voy a comprar esto de nuevo y estoy sorprendido porque el nombre de la marca hartz es un popular,1,0
"yo estaba muy contento con el collar los primeros días pero ahora mi perro tiene pulgas de nuevo pensé que este collar podría funcionar pero no lo hice, immdissapointed porque no puedo encontrar nada para conseguir ridoff las pulgas no puedo comprar esto de nuevo tengo que buscar algo diferente",1,0
no funcionó... mi perro tiene pulgas: (,1,0
"el producto no funciona eficientemente, bañe a mi perro cuatro veces al mes ya que por ser un shampoo orgánico es necesario hacerlo, sin embargo, lo que se comenta del aroma solo dura un dos días, y no combatió ni repele pulgas, etc.hasta el momento me ha funcionado los shampoos de animal planet, quise probar algo nuevo pero no funciono satisfactoriamente.",1,0
"lo compré para mi gata, no lo recomendaría en felinos, al menos, la mía es de disgustarle los olores fuertes y este producto viene bastante perfumado, eso hace que se lama y como no se quita del todo (más si la mascota es inquieta) se lame eso, y claro, tampoco le agrada el sabor (y tampoco es bueno que se ande lamiendo con eso encima!). no me gustó cómo quedó si pelaje, al acicalarse días posteriores quedaba como muy húmeda. creo que funcionaria mejor con perros pero para gatos definitivamente no.",1,0
"me han sido útiles, pero si les desagradan mucho a mis perros. batallo porque no les gusta para nada el sabor. creo que sirven para completar un cepillado pero no considero que lo sustituya.",2,0
"resultó más frágil de lo que esperaba, el cortauñas pareciera que tiene buen diseño y filo, pero al usarlo cuesta trabajo abrirlo de nuevo y tendiendo a la mascota a un lado es más difícil. al final el resorte que se suponía lo aria abrir fácil salió volando porque el plástico del mango no es muy resistente y la lima no sirvió para nada ya que no pide rebajar las pintas de las uñas y se dobla muy fácil.",2,0
¡¡¡¡leí opiniones iguales a la mía y no les hice caso y ahora pago las consecuencias!!!!realmente no es lo que esperaba.1. la caja venía sin un sello de que fuera nuevo el producto. parece que alguien se los regresó y así me lo mandaron. tiene una sensación de usado.2. las tijeras no tienen filo. y el plástico “protector” de las tijeras venía roto. reitero hasta parece que esto no le gustó a alguien y así abierto me lo mandaron a mí.3. no es tan “low noise” anexo video para que escuchen el ruido que hace hasta en la velocidad más baja.¡no lo compren! ¡pésimo producto!¡¡¡¡leí opiniones iguales a la mía y no les hice caso y ahora pago las consecuencias!!!!,1,0
"funciona, pero obvio no como en la tele ni como lo muestran en el anuncio. en realidad el pelo casi no se queda en el guante, sino que se hace rollitos y ya. en cuanto al tamaño - no sé si sea porque tengo una mano pequeña- no queda bien aunque lo apriete super bien. sí se ajusta a la muñeca pero me queda nadando y se resbala al ejercer presión para quitar el pelo. el pelo sí se junta, pero es lo mismo que si lo hicieras con una guante de cocina.",1,0
"hola, antier les di las pastillas a mis perritas, tengo 6 perras y compré 6 pastillas. según el instructivo tiene gran efectividad y dentro del primer día por lo menos el 90% de las pulgas y garrapatas desaparecerían. sin embargo ya han pasado dos días y siguen rascándose y las pulgas y las garrapatas están en su cuerpo. he visto una leve mejoría ya que son menos las pulgas y garrapatas sin embargo la mejoría es poco notoria, yo esperaba mejores resultados así como lo indica la descripción de venta de este producto. me aseguré que cada perrita comiera una pastilla y está dentro del rango de peso que especifica el instructivo. siento que el producto es de baja calidad.",1,0
"el producto esta bien hecho (refiriendome a su calidad) sin embargo los materiales no son lo que esperaba, no es lo que comunmente llamamos una cuerda tipo ""mecate"", es de tela, por lo tanto en mi caso, para un perro golden que gusta de morder sus juguetes de mecate, este no le ha durado ni siquiera 1 hora, en cosa de 10 minutos despedazo la pelota (lo que no es raro ya que estas no suelen resistir mucho tiempo) sin embargo el resto también lo despedazo en cuestión de minutos, ya que como digo, es tela, asi que la resistencia para la mordida es realmente muy baja. se ve bonito el producto, pero en mi caso no me sirvió en absoluto, mi perro tiene una mordida intermedia, y aun así no duro para nada.",2,0
"he intentado encontrar un juguete lo suficientemente resistente para mis perros más grandes y nada funciona, este lo hicieron pedazos en menos de 3 días, lo único que sobrevive a la fecha es la cuerda y eso toda deshilachada, la verdad por el precio hubiera mejor comprado un lazo de la ferreteria.",2,0
"la verdad no le veo mucha funcionalidad. ya que se ensucia muy rápido y por el material, la tierra y mugre se le pegan muy fácil, por lo que no me da mucha confianza de que mi perro lo ande trayendo en la boca, porque luego, cuando le pongo la crema de maní, está todo pegajoso, con tierra, sucio y batido. mis perros lo olvidaron y les doy la crema directo del envase.",2,0
