,review,stars
0,"Gran cuña. Parece un poco pesado comparado con mi cuña más antigua. Pero en general no consigo mucho giro en mis cuñas aunque no estoy en la gira de la PGA, así que no esperaba girarlo como tigre. Pero este chico malo... mi pelota era como un dardo alrededor de los verdes. Tengo un pequeño giro hacia atrás en verdes mojados pero estoy seguro de que en los verdes secos lo harían de girar más lejos. Golpeó una estrella por recibir mi club con una abolladura y un chip en el área del dedo del pie. Por suerte TM me ha enviado otro para reemplazarlo. Gran compañía y gran cuña!",4
0,Manos abajo la mejor cuña que he usado. Nunca me dieron vueltas en mi vieja cuña y esta realmente me deja una buena mentira para algunos pontos fáciles! Bien hecho Taylormade.,5
0,¡Esta cuña es tan buena como se pone! Perfecto grado y rebote. ¡El color negro se ve absolutamente impresionante! ¡5 estrellas seguro!,5
0,"Todavía marcando esto, pero una sensación increíble con mucho perdón. Club prefecto para encajar entre la arena y las cuñas de lanzamiento, y ideal para un bache y correr.",5
0,Bueno desde 60 yardas en incluyendo las trampas de arena.,5
0,Impresionante club,5
0,Simplemente una de las mejores cuñas que he usado. Sensación pura y giro constante y control alrededor de los greens.,5
0,"Excelente, impacto sólido, gran rebote, toneladas de giro... hermoso club, muy feliz!",5
0,Peso de oscilación inferior. Disparos nítidos a todos los yardas.,5
0,"Las nuevas cuñas MG2 de TaylorMade están aquí, y me siento bastante afortunado de ser uno de los primeros en conseguir una. He estado jugando con esta cuña durante unas dos semanas, y básicamente estoy enamorado. Para un poco de fondo, soy un ex 4 handicap que es probablemente más de un 10-12 en estos días. No juegues lo suficientemente cerca como para ser tan consistente, pero siento que todavía tengo una idea de lo que hace un gran club. A continuación se muestra mi experiencia con el 56° MG2 Loprimero que se nota... este club es increíblemente hermoso. Tengo el de acabado negro, y me encanta cómo se destaca en mi bolso comparado con los otros clubes. Siempre he llevado un puñado de cuñas en mi bolso... Tenía un Cleveland 56° y Vokey 52° y 60°. El MG2 está reemplazando a mi Cleveland, que es un gran cumplido para este club. Después de una ronda supe que esto era «digno de la bolsa».Hablemos de la cara cruda. Nunca he tenido un club crudo antes, aunque he tenido amigos que los llevan. La idea es que el club se oxida un poco y que ayuda a crear un poco más de agarre en la pelota, es decir, más giro. La mayoría de los clubes como este, creo, toda la cabeza del club se oxidará... el MG2 es diferente en que solo la superficie se oxida. Este contraste, especialmente con el club negro, es algo que espero seguir desarrollando.Ahora, la cara del club no se oxida al instante. Mantienen un plástico protector sobre la cara para que no empiece a oxidarse hasta que hayas comprado el club y te lo quites. Tenía la esperanza de acelerar un poco el proceso, así que rocié una fina niebla de agua en el club y lo puse durante la noche para probar los resultados (ver fotos). Después de una noche ya había progreso. Después de eso, empecé a jugar rondas y me preocupé menos por forzar la línea de tiempo. Puedes ver por ti mismo cómo va mi club. Estoy seguro de que podría haber seguido acelerando, pero ahora estoy de acuerdo con que suceda naturalmente.La sensación de este club es excepcional. Para mi juego, hay 2 veces principales que saco este club: 80-110 yardas, y desde un búnker de lado verde. Golpeé dos de los disparos más apretados que he golpeado con un club de 56° con el MG2 desde esta distancia, y el 90% de todos los disparos que he golpeado se sintieron muy bien. Los disparos del búnker podrían haber sido incluso mejores. Soy un tiro decente fuera del búnker, para empezar, pero este club me hizo sentir como un profesional. Salvo par de la trampa las dos veces que entré en mi segunda ronda jugando. Sé que mucha de esta información es antídota, pero realmente quiero enfatizar mi alta alabanza por este club. No me sorprendería que me encontrara consiguiendo otros lofts de este club y reemplazando mis Vokeys.En resumen, no podría estar más feliz con este club. No estoy seguro de cuántas rondas más voy a conseguir en este año calendario, pero voy a tratar de seguir más adelante con más fotos a medida que el club sigue oxidándose.",5
0,"¡IMPRESIONANTE DE UN CLUB! Fácil de golpear con consistencia. El club llegó nuevo, sin usar, y envuelto en encogimiento. GRACIAS!!",5
0,"Los hits de punto dulce son súper dulces, pero incluso los hits centrados envían a esta bola volando. ¡Estoy enganchado!",5
0,"La cabeza es muy pesada por lo que era difícil para el primer uso de varios, pero es agradable club después de acostumbrarse a él.",5
0,el problema es del grip para arriba,4
0,"Muy bueno para practicar y usar para jugar, aunque un poco pesado",4
0,Por el precio este putter es jefe. Si el operador fuera un mejor operador sería perfecto,4
0,"Entrega rápida, este putter es pesado, más que cualquier putter que he usado. Tan pesado que me sorprendió. Por un precio tan barato, realmente no me importa.",4
0,"Un valor tremendo en este putter.No esperaba detalles finos con este precio, pero me sorprendió gratamente.Viene con una cubierta de cierre magnético muy agradable. Se siente bien equilibrado y el agarre es realmente bastante cómodo.¡ Muy contento!",5
0,Ordeno este putter para reemplazar a mi antiguo y fue tentativo debido al precio. Fui gratamente sobreprecio cuando lo recibí. Incluía una manga y parece ser de construcción sólida. Se siente bien equilibrado y el agarre es de muy buena calidad. Todo un todo una muy buena compra por el precio.,5
0,"Nice weight, good quality. Has a little padded jacket too.",-1
0,Good quality for the cost.,-1
0,The grip is a bit sticky..but other than that a good value putter,-1
0,como se ha descrito entrega rápida,4
0,Aún lo estoy dominando pero la calidad y diseño cumplen con o ofrecido.,5
0,Good quality club from Cleveland. Feels good in the hand and it does make lining up the shot to the target more accurate as it has a straight edge like a putter. It also has a flatter bounce which helps to stop chunking shots into the ground. Needs practice to use it though but if you are poor at chipping like me then you should give it a try.,-1
0,Chipping and putting is where the shots are shaved. Knowing which club to chip with is often tricky. With a dedicated club in the bag that stress is gone. Simply learn to hit the ball in front of feet for some air or behind feet for really short chips and get on to putting. Stress free chipping,-1
0,Great for the mid handicapper with a tendency to 'catch' the front edge of the club. The flat sole helps prevent this,-1
0,These clubs are so easy to play with👍 I wish I had bought this a long time ago…… The first swing changes your play forever!,-1
0,It improved my handicap a lots. It looked like ordinary iron club shape. No one looked on you. Thank you.,-1
0,Great easy club to use.,-1
0,Putter length definitely helps with control and contact around the greens. Just expect to play a few rounds with it to get used to the loft and rollout distance. Otherwise is pretty forgiving especially with the super low center of gravity.,-1
0,"I'm still getting used to the power of this club as well as using it in areas with taller grass, but overall it's been an awesome club and a dangerous weapon from 70 yards in. I hit it consistent and clean every time. The it's got an awesome pop. I should have got this club a long time ago.",-1
0,"I am getting used to hitting this club, but I found the shaft to short. I am working more on my chipping and this is improving. Would have preferred a longer shaft for full swing shots. My Cleveland S club, which I also got, has a longer shaft.",-1
0,Esto era para completar mi set y no podía ser más feliz.,5
0,"Se siente muy bien, aplasta absolutamente la pelota",5
0,Aunque apenas lo use un rato en la práctica y en 18 hoyos me gustó y me acomodé bastante bien para en tan poco tiempo,5
0,Es un baston excelente para los tiros de aproach que deben rodar poco o nadaEl material es buenoEl tamaño es buenoMe encanta y ahora que ya me acostumbre es un baston que no puede faltar,5
0,"La verdad no he podido usarlo bien porque pesa, pero supongo que con el tiempo me acostumbraré. He salido de bunkers muy profundos, por ese lado está bien, pero es cuestión de práctica.",4
0,"Buenos materiales y acabados. De entrada su manejo es un poco difícil, pero podré dar una opinión mas real cuando ya lo haya utilizado con frecuencia.",4
0,PÉSIMOS PALOS DE GOLF Y PÉSIMO CONTROL DE SUS PEDIDOS. EN LOS DOS PEDIDOS QUE HICE EQUIVOCARON LAS ESPECIFICACIONES Y EN EL PRIMER CASO DUPLICARON EL ENVÍO.,1
0,"Muy bueno, no tan bonito pero muy barato. Sales de los búnkers porque sales. Cumple su función en el 99% de las veces que lo necesitas.",5
0,"No me encanta el look del bastón y se siente demasiado flexible, incluso para ser de mujer.",3
0,"Excelente producto, me ha funcionado muy bien para mi nivel de principiante, llegó en tiempo y la relación calidad precio es correcta",5
0,"super relación, precio calidad",5
0,Difícil de usar pero muy bueno,5
0,Ya me devolvieron muchas graciasSaludos MSH. . . . .. . . . . . . . . .,5
0,"Mejor de lo esperado, a mi en lo particular me ayuda mucho la varilla de grafito habla con tu pro ante de pedir este wedge.",5
0,Excelente producto muy estable en tiros de 100 yardas,5
0,"Buen servicio, entrega rápida y espero que el club de golf mejorará mi juego de maridos. El tiempo lo dirá.",5
0,"this 58 completes my set of 46,50,54,58. Use it for bunker shots and soft lobs from around 30m in. Love the forgiveness which = confidence.",-1
0,Tutto ok,-1
0,"He estado jugando al golf durante más de 30 años y estas cuñas son las más perdonadoras que he jugado. Todavía juego todos los equipos personalizados y planchas con cuchillas, pero para las cuñas he cambiado al CBX2 y no planeo volver a mis cuñas Vokey Design pronto.",5
0,"Empecé a comprar uno de estos, y ahora los tengo todos. Soy un guerrero de fin de semana que ahora puede confiar en mi juego de cuña. Estos tienen un gran equilibrio y un vuelo de pelota confiable. ¡Le doy a Cleveland un «pulgar hacia arriba» por sus hierros!",5
0,"Soy un handicap 13 que juega con las planchas de espalda cavidad y el principal problema con mi juego es 100 en, así que el ocasional trozos o cráneos cuña así que pensé que iba a probar el CBX2 fuera. Anteriormente jugué con una cuña Cleveland Rotex 2.0 588 que es una hoja. Esta cuña tiene una sensación similar en la dirección y va exactamente a la misma distancia en pleno apogeo que mi anterior 56 grados, pero la diferencia principal es más «buenas faltas». A partir de 25 había muchos tiros en los que habría trozado o calaverado la plancha pero con esta cuña la pelota se levantó en el aire y llegó al verde. No es un tiro perfecto de ninguna manera, pero es CAMINO más indulgente que, por supuesto, conducirá (espero que si puedo putt) a una mejor puntuación. Con todo, se realiza como se anuncia y realmente cualquier persona sobre un hándicap 8 probablemente debería estar jugando con una cuña de «mejora del juego» como esta. 5 estrellas!",5
