review,stars
"La tela es muy corriente, el cierre no es estético",3
"El rojo y negro es el clásico motor de incendio/negro que es mucho más brillante de lo que muestra la imagen, y lo que quería queestoy de 5'2"" y esto golpea justo por encima de la rodilla por lo que es más de un vestido en apariencia vs una túnicaOrdenado un grande basado en la tabla de tallas y su bastante grande y boxy y no particularmente favorecedor - Me veo embarazadaLa tela en sí es un material de camiseta, y el gris en particular bastante suave. No se ve a través del todo. Si fueras más alto que yo, podría ver que esto es un gran artículo.",3
"Forma de formar apropiado para mí soy un XXL y pensé que sería al menos un poco holgado, pero no en absoluto. No me siento cómodo usándolo, probablemente lo devolveré...",3
"Hoy recibí el producto. Como siempre los tiempos fueron excelentes! Sin embargo la talla está lejos de ser la correcta... pedí talla “M”, para una sobrina y la blusa le quedó a mi esposa que es alta y usa normalmente XL y eso que además ahora está embarazada y con todo le quedó. Definitivamente lo que me llego aunque dice “M” no es esa talla ni americana. La blusa tiene buena calidad.",3
Después de sacar el kit de costura como la costura en el lado no estaba realmente unido al otro lado que es genial. Sólo un problema de producción. Llegué el día que lo necesitaba para un evento así que tuve que hacer lo mejor de él.,3
"La camisa parece como si estuviera hecha en la casa de alguien, no hecha de fábrica, no encaja perfectamente, pero servirá. Usted tiene que tener un cuerpo en forma divertida para esto demasiado ajuste perfecto. Tendré que cortarme y coserme.",3
"Es bonito, pero la tela no tiene ningún estiramiento. Es demasiado grande y boxy para mi gusto, pero sigo pensando que es hermoso",3
LA TALLA NO CORRESPONDE ES MAS PEQUEÑA,3
"De ustedes tiene brazos grandes esta camisa no es para usted. Desafortunadamente, como si la mayoría de los botones no encajaban en mis brazos. Triste porque sentía que podría ser muy cómodo",3
"Esta es una camisa de buena calidad. Me gusta todo. ¡Ojalá no fuera tanto tiempo! Tal vez sea diferente para la gente alta, pero esta camisa es tan larga que es más como un vestido para mí. Esperaba que fuera suelto y un poco largo como en el modelo, pero subestimé cuánto tiempo sería. ¡Parece más apropiado usar polainas o medias debajo de él! Le estoy dando tres estrellas por la publicidad algo falsa. Aparte de eso, me gusta la camisa. Ojalá fuera el estilo que esperaba. Lo devolveré.",3
"El precio es muy económico vs otros productos, la lave antes de usarla y las orillas se deshilacharon en algunos puntos. Fuera de eso, sigue siendo funcional aunque no de excelente calidad, cumple cómo bata que absorbe bien el agua después del baño.",3
"Tela suave, hasta ahora no se han aparecido las odiosas bolitas tras continuos lavados. Tela ligera.",3
La tela es muy delgada y se siente de poca calidad.,3
El pedido llego antes. Pero la tela se transparenta y el pantalon no se parece al de la foto. Solicite devolución,3
Se lo regale a mi hija pero el pantalón esta muy transparente y la talla es mas reducida,3
"Lo compré para regalo para mi mamá. Me emocioné porque estaba de oferta pero cuando llegó vi por qué. Es bastante suave eso sí. Pero no está tan bien hecha, y es super grande. Además el color cambia bastante, llegó uno muy ""chillón"".",3
"El color es hermoso, sin embargo no es lo que yo buscaba. La tela es muy gruesa y parece más una bata para poner arriba de las pijamas que para salir del baño y arreglarse mientras se pone uno la ropa para salir.Si hubiera sido un poco más delgada me hubiera encatado.",3
"La queja más grande que tengo es que no importa cuántas veces he lavado esto y secado, la pelusa no dejará de pegar a mi cuerpo húmedo después de una ducha. Es muy incómodo y molesto. Aparte de eso es más allá de la rodilla en longitud. Pedí una XL. Encaja bien, sólo la pelusa. Causa estrés. Pero aparte de eso, es una buena bata.EditarDespués de una tonelada de lavados más tarde, la pelusa se puso bajo control a donde dejó de pegarse en mi cuerpo después de las duchas. Muy bien, bata.",3
"Dice bata de baño pero no lo es, es una bata de spa nada más. Es cómoda y por eso no la devolví, pero la descripción es engañosa",3
"El pantalón está como mal cortado. La talla viene bien, pero corto del tiro.El modelo es bonito y la tela caliente para días fríos.La calidad no es tan buena.",3
Era un regalo y le quedó muy bien pero la otra pijama llegó un talla más grande como la pedí,3
"1. La camisa es PEQUEÑA y CORTA si estás tetona, ten en cuenta y talla si es posible. Me encanta el ajuste del pantalón., pero... 2. Después de un desgaste, encontré un agujero en una de las costuras y las costuras pican. Son bastante cálidos, pero... 3. Me gustaría que la tela era más elástica y más suave, que realmente no se mueve con su cuerpo, y es un espectáculo de vientre cuando usted levanta los brazos porque la camisa es un demasiado corto. (Estoy 5'7) Me gustan los colores/patrón mucho, pero no los compraría de nuevo debido a la tela rígida y el extraño corte de la camisa (* probablemente no es un problema si eres menos que una taza DD, de hecho, podría ser genial de tu parte eres plana o pequeña, porque no es de corte bajo en absoluto. Para chicas tetonas, que el cuello alto simplemente se suma a la incómoda opresión de la camisa). Estoy súper confundido por las críticas de otros que dicen que son reales al tamaño, porque el XL se ajusta exactamente como una L, así que diría absolutamente NO es fiel al tamaño, pero sigue siendo un producto bastante agradable de lo contrario. (Soy un tamaño 12 de EE. UU., pero también un 34E como referencia).",3
"LAS PRENDAS QUEDARON MUY AJUSTADA,,RECOMIENDO COMPRAR UNA TALLA MAS AMPLIA DE LA QUEHABITUALMENTE COMPRAN,,",3
"Quería amarlas tan mal, pero se cortan raras. Los pantalones tienen una forma extraña en las caderas, como si estuvieran cortados más anchos para mayor espacio pero luego regresan a una pierna normal del pantalón para el resto de la pierna y la parte delantera del pantalón tiene tanto material extra que es como si tuviera una bolsa incorporada. La parte superior, las mangas encajan muy bien, pero el cuerpo de la parte superior era tan demasiado grande que estaba casi en el camino. Muy frumpy y de aspecto desordenado, el material era suave y los patrones son adorables. Enviando de vuelta.",3
Un poco decepcionado con la textura de la tela. Sugiero tomar un tamaño más grande para que se adapte a usted ya que la tela no se estira en absoluto!,3
"Estos son súper suaves y ajustados como se esperaba, pero son realmente poco favorecedores en el estómago. Se agrupan acentuando cualquier problema/puntos de FUPA.",3
"El material se siente fresco al principio, pero mantiene el calor corporal. No hay etiquetas que rayar cerca de tu piel. Debe lavarse bien, ya que es 95% Poli 5% elastano.",3
"Tengo caderas muy anchas, por lo general uso un pantalón de talla 6 y un top pequeño o mediano. Tengo un tamaño grande para mi ancho de cadera. Los pantalones cortos son apretados en la cadera baja. La parte superior es enorme, pero al menos las correas son ajustables. El albaricoque no es el color mostrado. La imagen se ve beige, en realidad es rosa rubor.",3
"El producto era demasiado pequeño. Pedí una grande. Normalmente soy un medio en el área de la cadera. Y no había mucho espacio para doblar. Era lindo, aunque... Se lo di a mi sobrina",3
"La bata en sí es suave y esponjosa. Esperaba que fuera en perfecto estado y no lo miraba antes de cortar la etiqueta y tirarlo en la lavadora/secadora. La bata se mantuvo súper esponjosa después de la secador- Sin embargo, se cose incorrectamente - un bolsillo se coloca correctamente y el otro bolsillo está en mis rodillas e inútil. Mago 1,80 m. Intenté todo tipo de formas de usarlo, pero parece ridículo. Además, solo hay un lazo para el cinturón? Sin embargo, era sucio barato y es muy acogedor, así que lo estoy manteniendo (tengo que hacerlo de todos modos). ¡Puedo quitarme los bolsillos para que no me molesten!",3
"Estoy un poco decepcionado porque vi otras críticas diciendo que estos pjs eran baratos, pero los compré de todos modos... déjame decir que estaban bien. Estoy decepcionado porque los usé durante una hora y estaban tan cómodos pero me di cuenta de que hay un agujero GIGANTE en la costura de una de las piernas del pantalón. Si sabes coser, cómpralos... si no, no te molestes.",3
Los compradores tienen cuidado de que un conjunto era ajuste normal el otro parecía que la máquina de coser se volvió loca la parte superior no se hizo bien ni siquiera podía abotonar.50/50 Si usted consigue el hecho correcto 😠,3
"El diseño y el material es de buena calidad. El estampado no tanto ya que a la primer lavada se decoloro. Adicional a esto le causo una reacción alérgica a mi esposa, lo cual puede ser totalmente exclusivo para ella pero si mencionar que la tela del pantalón es un poco áspera. Tuve que realizar la devolución porque fue imposible para mi esposa usar la pijama, lastima el diseño le encanto. Amazon reembolso un poco tarde pero sin problemas.",3
No me gustó la tela del pantalón.,3
"El producto llegó a tiempo. La pijama se ve muy linda los colores son vivos, igual a los de la foto. Lo único que no me encantó es que el material de adentro no es igual de suave que el exterior, es un poco más tieso, no por eso es incómodo pero imaginé que sería igual de suave. El pantalón y la camisa están muy bien hechos. el short tiene un elástico muy pobre, yo le pondría el mismo que el que lleva el pantalón, podrían mejorar estos dos puntos y sería n producto excelente. Aún así me gustó mi compra.",3
"Este conjunto de pijama es súper lindo. Sólo deseo que el tamaño sea más consistente. La camiseta del tanque y los pantalones eran largos en mí y voy a tener que doblarlos, pero siendo pequeño que se esperaba. Los pantalones cortos se ajustan bien en la cintura un poco demasiado corto para mi gusto. El artículo peor ajustado fue la camisa, era ABURISTAME grande a pesar de que era un medio. Si lo usara con los pantalones cortos, parecería que no tengo pantalones puestos. En general, creo que este conjunto tiene un problema de tamaño. La parte superior del tanque y los pantalones se ajustan como un medio, los pantalones cortos se ajustan como un pequeño, y la camisa se ajustan como un grande. Pedí un tamaño más alto basado en las críticas, así que supongo que eso es culpa mía, pero tener tantos ajustes diferentes para el mismo conjunto de ropa es una locura. Aún así, es bastante lindo y después de hacer algunos ajustes estaré felizmente usándolo. Si usted es más en el tamaño delgado pedir un pequeño, si usted es más grande ir un tamaño más arriba. Como referencia, soy una persona pequeña, 115 libras, normalmente un tamaño pequeño pero pedí un tamaño mediano.",3
