,review,stars
0,"Este no fue el primer libro de Bridgerton que leí pero en cuanto leí el otro, supe que tenía que leerlos TODOS. Así que empecé en orden cronológico. El Duque y yo es absolutamente maravilloso. Simon es divertido y entrañable y por supuesto que es un duque, no puedes perderte eso. Daphne Bridgerton es mi segunda hermana favorita Bridgerton, la favorita es Jacinto. Daphne es inteligente y los encuentros entre ella y Simon son divertidos y románticos al mismo tiempo, pero hay Julia Quinn para ti. ¡Ella saca esto en todos los libros! Amo a este escritor.La oscura infancia de Simon eclipsa su vida. Él no quiere casarse. Sin embargo, no puede resistirse a Daphne. Las sombras persisten y Daphne debe luchar contra ellos junto a Simon. Sin embargo, como las circunstancias lo tendrían, el duque debe elegir entre ser honorable y ser honorable. ¿Cuál es la elección? Leer el libro y averiguarlo. Aunque los libros se pueden leer por separado, es mucho más satisfactorio leerlos en orden. Empieza con esto. Te encantarán los Bridgerton.",5
0,"¡Chico hoo! Solía leer novelas románticas de regencia en la universidad todo el tiempo y hay algunos libros que están realmente bien escritos y todavía de vez en cuando los releí. Me enteré de la próxima serie de Shondaland, que suena exactamente como algo que me encantaría, y decidí echar un vistazo a los libros. Tenía grandes esperanzas con todas las críticas positivas.Voy a llegar a revisar la calidad del material después de esta gran cosa que destruye por completo este libro y toda la serie para mí: el personaje principal Daphne viola a Simon y a nadie le importa y no hay consecuencias. Una reseña que leí también dio una mala crítica debido a esto, pero realmente pensé que estaban equivocados porque no hay manera de que esto sucedería en un libro más vendido internacionalmente con 1000 buenas críticas, ¿verdad??? No, aparentemente desconté lo mal entendida que es la violación masculina en nuestra sociedad esp con mujeres perpetradoras. ¿Fue «violento» o fue «forzado»? En realidad no. ¿Él «»» lo disfrutó»»»»? Técnicamente, sí. Pero él estaba absolutamente perdido, no tenía idea de lo que estaba pasando (que, sexo borracho, sucede y puede estar bien) y luego ella (tratando de no estropear??) decide muy específicamente tomar ventaja de su estado de borracho y hacerle algo a él a lo que ha dicho EXPLÍCITAMENTE que no, varias veces en varias instancias. ¿Es estúpido su razonamiento sobre por qué no hacer la cosa? Sí. Más sobre su ridículo personaje más tarde. Pero no importa si sus razones son tontas. Él ha dicho que no a esto muchas veces y ella tiene que sujetarlo para conseguir que lo haga?? Es muy asquero y era difícil de leer. Entonces, como era de esperar, se asustó y está muy molesto y tiene una especie de colapso mental? Pero lo superó en un capítulo, no hay consecuencias reales en absoluto, y Daphne piensa explícitamente para sí misma «no se avergüenza de lo que hizo» después. WTF?? Estoy tan sorprendido que más gente no esté tomando sobre esto con el anuncio de adaptación y realmente espero que la serie cambie drásticamente esto.Por separado de esto, ¿es bueno el libro? No, en realidad no. Quiero decir que es legible, y me entretuvieron al menos al principio. Las dinámicas familiares son lindas y algunas escenas son divertidas, pero leí esto hace 3 días y no puedo recordar nada bueno al respecto. Apenas puedo recordar la personalidad de Daphne. El ritmo de la trama es un poco incómodo junto con el ritmo del desarrollo romántico. Algunas escenas simplemente se extienden hacia la incomodidad con el diálogo gruñido, pero no de una forma divertida, lengua en la mejilla. El personaje de Simon es ridículo y melodramático hasta el punto de agotamiento y el libro se apoya fuertemente en todo el cliché de la «historia trágica», pero apenas tiene sentido cuando descubres todos sus «secretos». Me encantan los clichés románticos cursi y los personajes ridículos en las novelas de regencia cuando se hacen bien, cuando los clichés son descarados y conscientes de sí mismo y el libro no se toma demasiado en serio. Este libro falla en eso. Y no tengo ningún problema cuando los personajes actúan como un agujero o irracionalmente debido a cosas terribles en su vida. Sólo son humanos. Pero todo el schtick de Simon es ridículo y tan arrastrado hacia fuera es casi doloroso. Las novelas románticas a menudo obtienen un pase por no tener buena o incluso mala escritura, pero he leído algunas novelas románticas de regencia genuinamente fantásticas y bien escritas que son mucho mejores que esto.",1
0,"Tan divertido (se las arregló para recordarme a Meg Cabot que es talento de hecho como me encanta el humor de Meg Cabot) y tan bien ejecutado. Me encanta la historia y las ideas detrás de los personajes principales, realmente disfruté este libro y no esperaba que fuera tan bueno en realidad. Pero lo fue. La chica era feliz y amorosa y no la típica plomo romance, y el hombre era a la vez caliente y muy vulnerable. Yo amaba a su familia y me encantó lo diferente que era el plomo romántico masculino a las pistas románticas normales; él tenía un defecto para empezar. Me encantó este libro, así que lo recomendaría a cualquiera que ama las novelas románticas históricas y meg cabot.",5
0,"Me encantó, emocionante divertido y romántico éste libro es el séptimo de la serie Bridgerton, me agrada que por fin pueda comprar libros de ésta autora en Amazon pero faltan los primeron libros de la ésta serie, y me gustaria que como en ingles vendieran la serie completa y a un precio mas bajo, son 8 libros mas los 7 de los segundos epílogos, y que hicieran igual con las otras series",5
0,"Que maravilla de libro. He disfrutado una barbaridad con la historia de Gareth y Hyacint. La verdad es que no me esperaba menos de la benjamina de la familia, una historia de amor dulce y divertida.Adoramos a Lady Dunbury, su lengua afilada y su bastón de mando.Gareth me ha recordado mucho al Duque Simón ambos con un padre déspota y malvado que les hace la vida imposible pero no por eso menos fuertes y decididos.Hyacint es un encanto de niña, todos sabíamos que era una cabeza loca y una osada, no puedo estar más contenta con la historia que la autora ha tejido para ella, llena de aventura y emoción.¿Y ese final? Ay pequeña Isabella qué mala eres!!",-1
0,Los amantes de la autora saben de lo que es capaz esta escritora.Los que vienen de primeras se llevaran una grata sorpresa porque Quinn es excelente.,-1
0,"Entretenida. Hay que ver lo difícil que lo tenía en aquellos tiempos una mujer que era lista,con ingenio y que no se callaba ante las tonterías que se decían.",-1
0,la historia es buena .es la historia de hyacinth la pequena de la familia bridgerton.que con su manera de ser y por ser muy franca en sus opiniones se gana su fama y los pretendientes no le duran hasta que conoce a gareth el nieto de lady danbury.a el no lo ahuyentara la lengua afilada de hyacinth sino que tendra una respuesta para cada una de sus opiniones y la dejara sin palabras por primera vez.muy entretenida los dos se veran envueltos en resolver el misterio en torno al diario de la abuela de gareth y quien es el verdadero padre de gareth.la recomiendo.,-1
0,Bueno,5
0,Genial entretenido,5
0,"Imprescindible para los que haya gustado los anteriores de la serie Bridgerton. La autora vuelve a deleitarnos con su humor y picardia. Excelente libro, lo recomiendo.",-1
0,"Las hojas son de las amarillas, gruesas, no se transparentan, con el tiempo van a oler a libro antiguo :)Cada novela tiene introducción, cronología y notas al final. Ahora estoy leyendo Love and Friendship, (por eso no aparece en la foto) y tiene una muy buena introducción con Notas Sobre el Texto que explican las peculiaridades de JA en este libro. El texto es lo más parecido a los manuscritos, conservando las manías de JA al escribir, y explicando palabras o situaciones que toman más sentido dentro del contexto de la época.Llegó en excelentes condiciones. Las portadas son lindas. Como leí que se podían dañar, cubro el libro que estoy leyendo con una hoja albanene.Es cierto que trae las etiquetas con el precio, no recomiendo quitarlas, así que si es un regalo hay que tenerlo en cuenta.Es un gran valor por el dinero. Es una excelente edición, en su idioma original, con una bella presentación. Una buena inversión si se es fan de JA, se ve que van a durar mucho tiempo.",5
0,"Llegó en excelentes condiciones, son muy bonitos y ligeros, vienen con introducción y otro material adicional, vienen en el inglés de las primeras ediciones, y también se incluyen definiciones de las palabras de esa época.",5
0,"Es lo que esperaba de la serie de libros de Jane Austen, recomendable la lectura y los libros visualmente espectaculares",5
0,"Muy linda coleccion de Jane austen, me gusta que trae 7 libros, muchas de sus colecciones solo traen 5 o 6 pero esta trae todos",5
0,"Me gustó mucho el estilo, lástima que el uso borra la tinta de la tela.",5
0,"En principio compre los libros para mi novia, llegaron a tiempo, de hecho 2 dias antes de lo planeado, calidad inmejorable son muy bonitos visualmente todo perfecto",5
0,Got this as a gift for the girlfriend. They came with price tag stickers which is just swell. Those stickers leave nice big glue stains on the book and no matter how gently you peel them they pull off some of the design. Why buy something so nice when some utter halfwit is going to put a sticker on it?Package is great if you don't mind glue stains and damaged goods.,-1
